t, phi, uk, ur, tm
8.480000, -0.012871, 0.005208, 33.013889, 0.003222
8.500000, -0.012462, 0.008579, 31.484240, 0.004080
8.520000, -0.012237, 0.009428, 32.507122, 0.007185
8.540000, -0.012521, 0.007120, 31.482780, 0.003099
8.560000, -0.012319, 0.002098, 31.988806, 0.002295
8.580000, -0.011901, -0.000841, 29.941860, -0.000835
8.600000, -0.012261, -0.004022, 32.493671, 0.000329
8.620000, -0.012392, -0.003709, 29.938992, -0.004370
8.640000, -0.011914, -0.000900, 31.985807, 0.002519
8.660000, -0.012200, 0.002872, 31.989580, 0.003194
8.680000, -0.012398, 0.004138, 29.435791, -0.001312
8.700000, -0.012934, 0.008497, 31.484158, 0.002027
8.720000, -0.012499, 0.012126, 31.998835, 0.006564
8.740000, -0.011937, 0.010865, 29.953566, 0.004892
8.760000, -0.011324, 0.004217, 31.990925, 0.007606
8.780000, -0.011179, -0.003098, 29.428556, 0.000252
8.800000, -0.011134, -0.007445, 31.468216, 0.001697
8.820000, -0.011822, -0.006898, 29.424755, -0.004398
8.840000, -0.012373, -0.001400, 32.496296, 0.001169
8.860000, -0.012568, 0.004869, 29.947571, -0.000810
8.880000, -0.011906, 0.010094, 29.441748, 0.003779
8.900000, -0.011598, 0.012901, 31.999609, 0.010797
8.920000, -0.011239, 0.008880, 29.440535, 0.006014
8.940000, -0.010675, 0.001166, 32.498859, 0.009700
8.960000, -0.010880, -0.006217, 32.491478, 0.005114
8.980000, -0.010994, -0.014743, 31.971964, -0.000513
9.000000, -0.011843, -0.016961, 31.969746, -0.005246
9.020000, -0.012323, -0.010136, 28.910532, -0.009020
9.040000, -0.013089, 0.000815, 29.432468, -0.005927
9.060000, -0.012897, 0.015188, 30.468876, 0.003829
9.080000, -0.012748, 0.020296, 29.962997, 0.006169
9.100000, -0.012139, 0.020210, 29.451864, 0.007864
9.120000, -0.011504, 0.015074, 29.957775, 0.008853
9.140000, -0.011043, 0.008019, 32.505714, 0.011572
9.160000, -0.010517, -0.002353, 29.940348, 0.004307
9.180000, -0.010443, -0.010144, 33.509521, 0.006725
9.200000, -0.010666, -0.014448, 29.928253, -0.002403
9.220000, -0.011460, -0.013294, 32.995388, -0.000052
9.240000, -0.011998, -0.006296, 29.936405, -0.003988
9.260000, -0.012402, 0.001527, 32.499222, 0.002513
9.280000, -0.012563, 0.008020, 29.439674, -0.000066
9.300000, -0.012724, 0.010008, 29.952709, 0.001104
9.320000, -0.012724, 0.011500, 29.443153, 0.000996
9.340000, -0.012578, 0.011981, 29.443634, 0.001860
9.360000, -0.011897, 0.011006, 29.442659, 0.004272
9.380000, -0.011090, 0.009722, 26.886383, 0.002775
9.400000, -0.010811, 0.010478, 28.931145, 0.007781
9.420000, -0.010977, 0.009839, 27.397549, 0.004175
9.440000, -0.011257, 0.009781, 25.864470, 0.000373
9.460000, -0.011461, 0.013516, 26.890177, 0.003100
9.480000, -0.011328, 0.017934, 31.493595, 0.013618
9.500000, -0.010547, 0.014933, 29.446587, 0.012004
9.520000, -0.010195, 0.004959, 30.458647, 0.010213
9.540000, -0.010381, -0.003791, 32.493904, 0.008463
9.560000, -0.011050, -0.010855, 32.486839, 0.002061
